issueTitle,sectionTitle,sectionAbbrev,authors,articleTitle,year,datePublished,volume,issue,startPage,endPage,articleAbstract,galleyLabel,authorEmail,fileName,keywords
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Girnis, A.V.;Stachel, T.;Brey, G.P.;Harris, J.W.;Philips, D.",Internally consistent geothermobarometers for garnet harzburgites,1998,1998-04-17,7,,253,255,,PDF,ojshelp@ualberta.ca,IKC07_090,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Gonzaga, G.M.;Gaspar, J.C.;Araujo, D.P.",3He and 10Be isotopes as a diamond exploration tool: some thoughts based on literature data,1998,1998-04-17,7,,256,258,,PDF,ojshelp@ualberta.ca,IKC07_091,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Graham, I.;Burgess, J.L.;Bryan, D.;Ravenscroft, P.J.;Thomas, E.;Doyle, B.J.;Hopkins, R.;Armstrong, K.A.","The Diavik fimberlites - Lac de Gras, Northwest Territories, Canada",1998,1998-04-17,7,,259,261,,PDF,ojshelp@ualberta.ca,IKC07_092,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Graham, S.;Lambert, D.D.;Shee, S.R.;Smith, C.B.;Hamilton, R.","Re-Os and Sm-Nd isotope systematics of alkaline ultramafic rocks, xenoliths and macrocrysts from the Earaheedy Basin, Yilgarn Craton",1998,1998-04-17,7,,262,264,,PDF,ojshelp@ualberta.ca,IKC07_093,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Graham, S.;Lambert, D.D.;Smith, Chris.B.;Shee, S.R.;Reeves, S.J.","Re-Os isotope systematics of oxide xenocrysts and peridotite xenoliths from the kimberlites and the Argyle lamproite, Kimberley Block, Australia: implications for the evolution of the continental lithospheric mantle",1998,1998-04-17,7,,265,267,,PDF,ojshelp@ualberta.ca,IKC07_094,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Greenwood, J.C.;Gibson, S.A.;Thompson, R.N.;Weska, R.K.;Dickin, A.P","Petrogenesis of Cretaceous kimberlites from the Paranatinga Region, central Brazil",1998,1998-04-17,7,,268,270,,PDF,ojshelp@ualberta.ca,IKC07_095,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Griffin, W.L.;Doyle, B.J.;Ryan, C.G.;Pearson, N.J.;O?Reilly, S.Y.;Natapov, L.;Kivi, K.;Kretschmar, U.;Ward, J.","Lithosphere structure and mantle terranes: Slave craton, Canada",1998,1998-04-17,7,,271,273,,PDF,ojshelp@ualberta.ca,IKC07_096,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Griffin, W.L.;Win, T.T.;Davies, R.;Wathanakul, P.;Andrew, A.;Metcalfe, I.",Diamonds from Myanmar and Thailand: characteristics and possible origins,1998,1998-04-17,7,,274,276,,PDF,ojshelp@ualberta.ca,IKC07_097,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Gr?tter, H.S.","Chrome-calcium, magnesium-number and yttrium characteristics of garnets in depleted lherzolitic, harzburgitic and dunitic mantles",1998,1998-04-17,7,,277,279,,PDF,ojshelp@ualberta.ca,IKC07_098,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Gr?tter, H.S.;Apter, D.B.","Kimberlite-and lamproite-borne chromite phenocrysts with ""diamond-inclusion""-type chemistries",1998,1998-04-17,7,,280,282,,PDF,ojshelp@ualberta.ca,IKC07_099,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Gr?tter, H.S.;Apter, D.B.",Garnet xenocryst chemistries in a traverse from Eendekuil to Kimberley over the south-western margin of the Kaapvaal craton,1998,1998-04-17,7,,283,286,,PDF,ojshelp@ualberta.ca,IKC07_100,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Gr?tter, H.S.;Quadling, K.E.",Some comments on the (ab)use of sodium in garnet to predict eclogitic diamond potential,1998,1998-04-17,7,,287,289,,PDF,ojshelp@ualberta.ca,IKC07_101,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Gurney J.J.;Moore, R.O.;Bell, D.R.",Mineral associations and compositional evolution of Monastery kimberlite megacrysts,1998,1998-04-17,7,,290,292,,PDF,ojshelp@ualberta.ca,IKC07_102,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Haggerty, S.E.;Fung, A.T.",Orbicular oxides in carbonatitic kimberlites: high pressure autoliths or low P liquid immiscibility?,1998,1998-04-17,7,,293,295,,PDF,ojshelp@ualberta.ca,IKC07_103,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Hamilton, M.A.;Pearson, D.G.;Stern, R.A.;Boyd, F.R.",Constraints on MARID petrogenesis: SHRIMP II U-Pb zircon evidence for pre? eruption metasomatism at Kampfersdam,1998,1998-04-17,7,,296,298,,PDF,ojshelp@ualberta.ca,IKC07_104,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Harlow, G.E.",Interpretation of Kcpx and CaEs in clinopyroxene from diamond inclusions and mantle samples,1998,1998-04-17,7,,299,301,,PDF,ojshelp@ualberta.ca,IKC07_105,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Harmer, R.E.","Carbonatite magmas in the mantle: evidence and relationship to kimberlites, orangeites and lamproites",1998,1998-04-17,7,,302,304,,PDF,ojshelp@ualberta.ca,IKC07_106,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Harris, P.D.;Courtnage, P.M.",The effects of regolith-landform development in diamond exploration: spectral investigation,1998,1998-04-17,7,,305,307,,PDF,ojshelp@ualberta.ca,IKC07_107,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Harte, B.;Hutchison, M.T.;Lee, M.;Harris, J.W.","Inclusions of (Mg,Fe)O in mantle diamonds",1998,1998-04-17,7,,308,310,,PDF,ojshelp@ualberta.ca,IKC07_108,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Hatton, C.J.",The difference between sheared and granular peridotites,1998,1998-04-17,7,,311,313,,PDF,ojshelp@ualberta.ca,IKC07_109,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Hatton, C.J.",The kimberlite-megacryst link at Monastery mine,1998,1998-04-17,7,,314,316,,PDF,ojshelp@ualberta.ca,IKC07_110,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Hauri, E.H.;Pearson, D.G.;Bulanova, G.P.;Milledge, H.J.",Microscale variations in C and N isotopes within mantle diamonds revealed by SIMS,1998,1998-04-17,7,,317,319,,PDF,ojshelp@ualberta.ca,IKC07_111,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Hausel, W.D.;Kucera, R.E.;McCandless, T.E.;Gregory, R.W.","Mantle-derived diatremes in the southern Green River basin, Wyoming, USA",1998,1998-04-17,7,,320,321,,PDF,ojshelp@ualberta.ca,IKC07_112,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Heaman, L.;Teixeira, N.A.;Gobbo, L.;Gaspar, J.C.","U-Pb mantle zircon ages for kimberlites from the Ju?na Paranatinga Provinces, Brazil",1998,1998-04-17,7,,322,324,,PDF,ojshelp@ualberta.ca,IKC07_113,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Heaman, L.M.;Creaser, R.A.;Cookenboo, H.O.","Zircons from eclogite in the Jericho kimberlite pipe, northern Canada: evidence for Proterozoic high pressure metamorphism beneath the Slave Province",1998,1998-04-17,7,,325,327,,PDF,ojshelp@ualberta.ca,IKC07_114,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Hearn, B.C.","Peridotite xenoliths from Porcupine Dome, Montana, USA: depleted subcontinental lithosphere samples in an olivine-phlogopite-carbonate magma",1998,1998-04-17,7,,328,330,,PDF,ojshelp@ualberta.ca,IKC07_115,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Helmstaedt, H.H.;Harrap, R.M.",Tectonic aspects of the kimberlite - diamond - upper-mantle-sample connection: does a coherent model evolve?,1998,1998-04-17,7,,331,335,,PDF,ojshelp@ualberta.ca,IKC07_116,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Hutchison, M.T.;Cartigny, P.;Harris, J.W.","Carbon and nitrogen compositions and cathodoluminescence characteristics of transition zone and lower mantle diamonds from S?o Luiz, Brazil",1998,1998-04-17,7,,336,338,,PDF,ojshelp@ualberta.ca,IKC07_117,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Ionov, D.A.;Griffin, W.L.;O'Reilly, S.Y.",Garnet peridotite xenoliths in alkali basalts from Siberia and Mongolia: a comparison of lithospheric mantle compositions in cratonic and younger terrains,1998,1998-04-17,7,,339,341,,PDF,ojshelp@ualberta.ca,IKC07_118,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"louchko, N.A.;Kremenetsky, A.A.;Kouznetsov, l.l.","Nature of diamonds, melts and fluids in the ring structures: endogeneous explosion vs. impact process",1998,1998-04-17,7,,342,345,,PDF,ojshelp@ualberta.ca,IKC07_119,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Irvine, G.J.;Pearson, D.G.;Carlson, R.W.;Boyd, F.R.",Platinum group element constraints on the origin of cratonic peridotites: a study of kimberley peridotite xenoliths,1998,1998-04-17,7,,346,348,,PDF,ojshelp@ualberta.ca,IKC07_120,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Irving, A.J.;Kuehner, S.M.","Petrology and geochemistry of the Ruby Slipper lamproite, western Montana: a leucite-bearing, ultrapotassic magma in an Eocene continental arc",1998,1998-04-17,7,,349,351,,PDF,ojshelp@ualberta.ca,IKC07_121,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Izraeli, E.;Schrauder, M.;Navon, O.",On the connection between fluid and mineral-inclusions in diamonds,1998,1998-04-17,7,,352,354,,PDF,ojshelp@ualberta.ca,IKC07_122,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Izraeli, E.;Wilcock, I.C.;Navon, O.",Raman shifts of diamond inclusions - a possible barometer,1998,1998-04-17,7,,355,357,,PDF,ojshelp@ualberta.ca,IKC07_123,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Jacob, D.E.;Foley, S.F.",Evidence for Archean ocean crust with island arc signature from diamondiferous eclogite xenoliths,1998,1998-04-17,7,,358,360,,PDF,ojshelp@ualberta.ca,IKC07_124,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Jacob, D.E.;Kjarsgaard, B.;Horn, I.","Trace element concentrations by laser ablation ICP-MS in subcalcic garnets from Saskatchewan and Somerset Island, Canada.",1998,1998-04-17,7,,361,363,,PDF,ojshelp@ualberta.ca,IKC07_125,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Jacob, D.E.;Mattey, D.P.","Geochemistry of layered kyanite-bearing eclogites from the Roberts Victor mine, South Africa",1998,1998-04-17,7,,364,365,,PDF,ojshelp@ualberta.ca,IKC07_126,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"James, D.E.;van der Lee, S.,Gao, S.;Silver, P.;VanDecar, J.;Kuehnel, R.;Jordan, T.H.;Saltzer, R.;Gaherty, J.;Gor?, J.;Zengeni, T.;Nguuri, T.;Wright, C.;Webb, S.;Burford, D.;Doucour?, M.;Molisana, M.;Green, R.;Robey, J.;Harvey, J. Kostlin, E.;Reichhardt, F.",Review of seismic structure of the continental lithosphere with results from the southern Africa seismic experiment,1998,1998-04-17,7,,366,370,,PDF,ojshelp@ualberta.ca,IKC07_127,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Janney, P.E.;le Roex, A.P.","Causes of compositional diversity in the olivine melilitites of Namaqualand-Bushmanland, South Africa",1998,1998-04-17,7,,371,373,,PDF,ojshelp@ualberta.ca,IKC07_128,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Janney, P.E.;le Roex, A.P.;Viljoen, K.S.","Trace element and isotopic charateristics of olivine melilitites from the Western Cape, South Africa: implications for the sources of group 1 kimberlites",1998,1998-04-17,7,,374,376,,PDF,ojshelp@ualberta.ca,IKC07_129,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Janse, A.J.A.","Archons, protons and tectons: an update",1998,1998-04-17,7,,377,379,,PDF,ojshelp@ualberta.ca,IKC07_130,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Johnson, L.H.;Burgess, R.;Turner, G.;Milledge.;H.J.",Fluids trapped within diamond: clues to mantle geochemistry,1998,1998-04-17,7,,380,382,,PDF,ojshelp@ualberta.ca,IKC07_131,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Johnson, L.H.;Burgess, R.;Turner, G.;Milledge, H.J.",Noble gas and halogen systematics of fluids within diamond coats from Canada and Africa,1998,1998-04-17,7,,383,385,,PDF,ojshelp@ualberta.ca,IKC07_132,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Jones, A.P.;Dobson, D.;Milledge, H.J.;Taniguchi, T.;Litivin, Y.;Genge, M.J.;Rabe, R.","Experiments with low-T potassic carbonatitic melts, fluids and diamonds",1998,1998-04-17,7,,386,388,,PDF,ojshelp@ualberta.ca,IKC07_133,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kaminsky, F.V.;Gorzynsky, G.;Sablukova, L.I.;Sablukov, S.M.;Zakharchenko, O.D.","Primary sources of diamonds in the Birim area, Ghana",1998,1998-04-17,7,,389,391,,PDF,ojshelp@ualberta.ca,IKC07_134,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kaminsky, F.V.;Sablukov, S.M.;Sablukova, L.I.;Shpanov, V.E.;Zhuravlev, D.Z.","Diamondiferous minette dykes from the Parker Lake area, N.W.T., Canada",1998,1998-04-17,7,,392,394,,PDF,ojshelp@ualberta.ca,IKC07_135,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kaminsky, F.V.;Zakharchenko, O.D.;Channer, D.M.DeR.;Blinova, G.K.;Maltsev, K.A.","Diamonds from the Guaniamo area, Venezuela",1998,1998-04-17,7,,395,397,,PDF,ojshelp@ualberta.ca,IKC07_136,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kelemen, P.B.",One view on the genesis of cratonic mantle peridotites,1998,1998-04-17,7,,398,401,,PDF,ojshelp@ualberta.ca,IKC07_137,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Keller, R.A.;Remley, D.A.;Snyder, G.A.,Taylor, L.A.;Sobolev, N.V.","Mantle xenoliths from the Obnazhennaya kimberlite, Yakutia",1998,1998-04-17,7,,402,404,,PDF,ojshelp@ualberta.ca,IKC07_138,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Keller, R.A.;Taylor, L.A.;Snyder, G.A.;Sobolev, V.S.;Carlson, W.D.;Sobolev, N.V.;Pokhilenko, N.P.","3-D petrography of a diamondiferous eclogite from Udachnaya, Siberia",1998,1998-04-17,7,,405,407,,PDF,ojshelp@ualberta.ca,IKC07_139,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kempton, P.D.;Hawkesworth, C.J.;Lopez-Escobar, L.;Ware, A.J.",Geochemistry of spinel ? garnet Iherzolite xenoliths from Pali Aike: implications for evolution of mantle lithosphere beneath southern Patagonia,1998,1998-04-17,7,,408,410,,PDF,ojshelp@ualberta.ca,IKC07_140,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kent, R.W.;Paul, D.K.;Basu, A.;Ghose, N.C.;Kempton, P.D.","Mafic alkaline intrusions in the Damodar Valley, India: the micaceous kimberlite-lamproite connection revisited",1998,1998-04-17,7,,411,413,,PDF,ojshelp@ualberta.ca,IKC07_141,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kepezhinskas, K.;Kepezhinskas, P.",Ultramafic-mafic rocks of the eastern European craton and their diamond potential,1998,1998-04-17,7,,414,416,,PDF,ojshelp@ualberta.ca,IKC07_142,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kepezhinskas, P.;Defant, M.J.;Maury, R.;Clague, A.;Joron, J.-L.;Cotten, J.",Composition of island-arc mantle and its bearing on the origin of cratonic lithosphere,1998,1998-04-17,7,,417,419,,PDF,ojshelp@ualberta.ca,IKC07_143,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kilty, S.J.",Airborne electromagnetic and magnetic surveying in the search for kimberlites,1998,1998-04-17,7,,420,422,,PDF,ojshelp@ualberta.ca,IKC07_144,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kinny, P.D.;Trautman, R.L.;Griffin, B.J.;Harte, B.",Carbon isotopic analyses of microdiamonds,1998,1998-04-17,7,,423,425,,PDF,ojshelp@ualberta.ca,IKC07_145,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kinzler, R.J.;Grove, T.L.",Origin of depleted cratonic harzburgite by deep fractional melt extraction and shallow olivine cumulate infusion,1998,1998-04-17,7,,426,428,,PDF,ojshelp@ualberta.ca,IKC07_146,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kirkley, M.B.;Kolebaba, M.R.;Carlson, J.A.;Gonzales, A M.;Dyck, D.R.;Dierker, C.",Kimberlite emplacement processes interpreted from Lac de Gras examples,1998,1998-04-17,7,,429,431,,PDF,ojshelp@ualberta.ca,IKC07_147,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kiviets, G.;Phillips, D.;Shee, S.R.;Vercoe, S.C.;Barton, E.S.;Smith, C.B.;Fourie, L.F.","40Ar/39Ar dating of yimengite from the Turkey Well kimberlite, Australia. The oldest and the rarest.",1998,1998-04-17,7,,432,434,,PDF,ojshelp@ualberta.ca,IKC07_148,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kjarsgaard, B.A.","Compositional trends of spinel and mica in alkali minettes, southern Alberta, Canada",1998,1998-04-17,7,,435,437,,PDF,ojshelp@ualberta.ca,IKC07_149,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Klemme, S.;O'Neill, H.St.C.",The partitioning of chromium between orthopyroxene and spinel in the system MgO-AI2O3-SiO2-Cr2O3: implications for geothermobarometry for upper mantle rocks,1998,1998-04-17,7,,438,440,,PDF,ojshelp@ualberta.ca,IKC07_150,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Klump, J.;Gurney, J.J.",A pilot study of the Swartruggens kimberlite dyke swarm,1998,1998-04-17,7,,441,442,,PDF,ojshelp@ualberta.ca,IKC07_151,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Koga, K.T.;Shimizu, N.;Grove, T.L.",Disequilibrium trace element re-distribution during garnet to spinel facies transformation,1998,1998-04-17,7,,443,445,,PDF,ojshelp@ualberta.ca,IKC07_152,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kong, J.M.;Boucher, D.R.;Scott-Smith, B.H.","Exploration and geology of the Attawapiskat kimberlites, James Bay Lowland, northern Ontario, Canada",1998,1998-04-17,7,,446,448,,PDF,ojshelp@ualberta.ca,IKC07_153,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kopylova, M.G.;Russell, J.K.;Cookenboo, H.","Petrography and chemistry of the Jericho kimberlite (Slave craton, northern Canada)",1998,1998-04-17,7,,449,451,,PDF,ojshelp@ualberta.ca,IKC07_154,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kopylova, M.G.;Russell, J.K.;Cookenboo, H.","Upper mantle stratigraphy and thermal regime of the north central Slave craton, Canada",1998,1998-04-17,7,,452,454,,PDF,ojshelp@ualberta.ca,IKC07_155,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kopylova, M.G.;Russell, J.K.;Cookenboo, H.","Unique chemical features of the peridotitic mantle below the Jericho kimberlite (Slave craton, northern Canada)",1998,1998-04-17,7,,455,457,,PDF,ojshelp@ualberta.ca,IKC07_156,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kornilova,V.P.;Safronov, A.F.;Philipov, N.D.;Zayzev, A.I.",The garnet of diamond association in lamprophires from the Anabar massif,1998,1998-04-17,7,,458,459,,PDF,ojshelp@ualberta.ca,IKC07_157,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kostrovitsky, S.l, Pavlova, L.A.;Suvorova, L.V.",Preliminary information about the first finding of Ti-bearing kirschsteinite (Fe-monticellite) in kimberlites,1998,1998-04-17,7,,460,462,,PDF,ojshelp@ualberta.ca,IKC07_158,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kostrovitsky, S.l.;de Bruin, D.",Ultramafic association of minerals (garnet-ureyite diopside-chromspinelid) in micaous kimberlites of Yakutian province,1998,1998-04-17,7,,463,465,,PDF,ojshelp@ualberta.ca,IKC07_159,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kostrovitsky, S.I.;Morikiyo, T.",Sr-Nd isotopic data of kimberlites and related rocks from North of Yakutian kimberlite province (Russia),1998,1998-04-17,7,,466,468,,PDF,ojshelp@ualberta.ca,IKC07_160,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kouznetsova, E.I.;Galdin, N.E.",Continental lithosphere deep structure researches on the base of scientific deep drilling,1998,1998-04-17,7,,469,470,,PDF,ojshelp@ualberta.ca,IKC07_161,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kravchenko, S.M.","Kimberlite types IA, IB, and II as series from different mantle depths",1998,1998-04-17,7,,471,472,,PDF,ojshelp@ualberta.ca,IKC07_162,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,Kryvoshlyk.;I.N.,Brief review of the theory of liquid immiscibility of kimberlite magma,1998,1998-04-17,7,,473,474,,PDF,ojshelp@ualberta.ca,IKC07_163,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kuehner, S.M.;Irving, A.J.","Corundum-kyanite eclogite, grospydite and epidote amphibolite of probable subducted slab origin from Paleogene diamondiferous pipes in SW Wyoming",1998,1998-04-17,7,,475,477,,PDF,ojshelp@ualberta.ca,IKC07_164,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kukkonen, I.T.;Peltonen, P.",Geotherm and a rheological profile for the central Fennoscandian lithosphere,1998,1998-04-17,7,,478,479,,PDF,ojshelp@ualberta.ca,IKC07_165,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kuligin, S.S.;Pokhilenko, N.P.",Mineralogy of xenoliths of garnet pyroxenites from kimberlite pipes of Siberian platform,1998,1998-04-17,7,,480,482,,PDF,ojshelp@ualberta.ca,IKC07_166,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Kurszlaukis, S.;Lorenz, V.;Zimanowski, B.;Buttner, R.",Experiments on explosive interaction of molten kimberlite with injected water,1998,1998-04-17,7,,483,485,,PDF,ojshelp@ualberta.ca,IKC07_167,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"LeCheminant, A.N.;Heaman, L.M.;Kretschmar, U.;LeCouteur, P.C",Complex origins and multiple ages of mantle zircon megacrysts from Canadian and South African kimberlites,1998,1998-04-17,7,,486,488,,PDF,ojshelp@ualberta.ca,IKC07_168,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Lee, C.T.",Are inflected geotherms real?,1998,1998-04-17,7,,489,491,,PDF,ojshelp@ualberta.ca,IKC07_169,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Lee, C.T.;Rudnick, R.L.",The origin and demise of cratonic lithosphere: a geochemical perspective from the Tanzanian craton,1998,1998-04-17,7,,492,494,,PDF,ojshelp@ualberta.ca,IKC07_170,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Leggatt, P.B.;Klinkert, P.S.",The application of airborne electromagnetic methods in the search for buried kimberlites and diamondiferous gravels,1998,1998-04-17,7,,495,496,,PDF,ojshelp@ualberta.ca,IKC07_171,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Leluyh, M.I.;Kostrovitsky, S.I.;Bezborodov, S.M.;Nikulin, V.I.;Prokopev, S.A.;Serov, V.P.;Tolstov, A.V.;Zuev, V.M.","Kimberlites and related rocks of Anabar region (Yakutia, Russia)",1998,1998-04-17,7,,497,499,,PDF,ojshelp@ualberta.ca,IKC07_172,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Letendre, J.;McCandless, T.E.;Eastoe, C.J.","Morphology and carbon isotope composition of microdiamonds from Dachine, French Guiana",1998,1998-04-17,7,,500,502,,PDF,ojshelp@ualberta.ca,IKC07_173,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Litasov, K.D.;Kostrovitsky, S.I.;Litasov, Yu.D","Comparison of ilmenite-clinopyroxene symplectites from Vitim alkaline basalts and Yakutian kimberlites (Siberia, Russia)",1998,1998-04-17,7,,503,505,,PDF,ojshelp@ualberta.ca,IKC07_174,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Litasov, K.D.;Litasov, Yu.D",Reactional and differentiated pyroxenite xenoliths from alkaline basalts of the Vitim volcanic field (East Siberia): their role in metasomatism and position in mantle magmatic system,1998,1998-04-17,7,,506,508,,PDF,ojshelp@ualberta.ca,IKC07_175,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Litasov, Yu.D.;Niida, K.;Litasov, K.D",Reactional modification of the primitive mantle by basaltic melts: an evidence from mantle-derived xenoliths of the Vitim Plateau (Russia),1998,1998-04-17,7,,509,511,,PDF,ojshelp@ualberta.ca,IKC07_176,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Logvinova, A.M.;Fedorova, E.N.;Sobolev, N.V.","Microdiamonds from the Yubileinaya kimberlite pipe, Yakutia: morphology, physical properties, and mineral inclusions",1998,1998-04-17,7,,512,514,,PDF,ojshelp@ualberta.ca,IKC07_177,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Luk?yanova, L.I.;Lobkova, L.P.;Zhukov, V.V.;Rybal'chenko, A.Y.;Ostroumov, V.P.",Diamonds of the Urals Mobile Belt and source rocks for the Uralian (Brazilian) type diamond placers,1998,1998-04-17,7,,515,517,,PDF,ojshelp@ualberta.ca,IKC07_178,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Lutjen, H.;Blume, J.;Pretorius, C.C.","Geophysical survey over the Elizabeth Bay mine, Namibia",1998,1998-04-17,7,,518,520,,PDF,ojshelp@ualberta.ca,IKC07_179,
